4.843750000000000000e-01,1.640625000000000000e-01,1.864999999999999991e-02,2.217500000000000027e-02
5.000000000000000000e-01,3.437500000000000000e-01,4.950000000000000407e-03,1.812499999999999875e-02
4.843750000000000000e-01,2.265625000000000000e-01,6.527499999999999969e-02,3.219999999999999946e-02
5.000000000000000000e-01,2.812500000000000000e-01,2.249999999999999938e-04,9.475000000000000783e-03
5.078125000000000000e-01,2.968750000000000000e-01,5.199999999999999761e-03,2.572500000000000134e-02
4.843750000000000000e-01,1.406250000000000000e-01,6.802500000000000213e-02,5.147499999999999992e-02
5.000000000000000000e-01,3.515625000000000000e-01,4.975000000000000255e-03,4.702499999999999736e-02
5.468750000000000000e-01,5.156250000000000000e-01,3.584999999999999992e-02,7.265000000000000624e-02
4.843750000000000000e-01,1.796875000000000000e-01,3.565000000000000113e-02,5.992499999999999910e-02
5.000000000000000000e-01,2.265625000000000000e-01,1.250000000000000026e-04,8.574999999999999289e-03
5.078125000000000000e-01,3.046875000000000000e-01,5.100000000000000366e-03,7.195000000000000007e-02
5.625000000000000000e-01,3.203125000000000000e-01,2.864999999999999838e-02,1.942500000000000129e-02
5.781250000000000000e-01,2.734375000000000000e-01,1.762499999999999831e-02,1.277499999999999990e-02
4.843750000000000000e-01,2.343750000000000000e-01,1.917500000000000107e-02,4.114999999999999908e-02
5.000000000000000000e-01,3.125000000000000000e-01,4.700000000000000185e-03,3.582500000000000268e-02
5.937500000000000000e-01,5.625000000000000000e-01,2.400000000000000050e-02,4.889999999999999902e-02
5.781250000000000000e-01,4.296875000000000000e-01,3.099999999999999978e-02,1.757500000000000034e-02
4.843750000000000000e-01,1.875000000000000000e-01,2.000000000000000096e-04,3.872500000000000248e-02
5.000000000000000000e-01,2.109375000000000000e-01,1.250000000000000026e-04,1.119999999999999989e-02
5.078125000000000000e-01,3.359375000000000000e-01,5.975000000000000276e-03,5.907500000000000251e-02
5.625000000000000000e-01,4.843750000000000000e-01,2.224999999999999981e-03,9.549999999999999462e-03
5.468750000000000000e-01,5.000000000000000000e-01,6.049999999999999822e-03,1.510000000000000057e-02
5.234375000000000000e-01,4.218750000000000000e-01,9.624999999999999875e-03,6.847499999999999420e-02
4.843750000000000000e-01,1.484375000000000000e-01,3.302499999999999880e-02,4.585000000000000187e-02
5.000000000000000000e-01,2.421875000000000000e-01,5.074999999999999650e-03,4.157500000000000084e-02
5.625000000000000000e-01,2.890625000000000000e-01,2.715000000000000052e-02,4.324999999999999678e-02
4.843750000000000000e-01,1.093750000000000000e-01,3.440000000000000002e-02,3.300000000000000155e-02
5.000000000000000000e-01,1.484375000000000000e-01,1.000000000000000048e-04,1.119999999999999989e-02
5.390625000000000000e-01,1.406250000000000000e-01,9.499999999999999981e-04,3.302499999999999880e-02
5.078125000000000000e-01,1.562500000000000000e-01,6.499999999999999702e-03,1.947499999999999926e-02
4.843750000000000000e-01,1.250000000000000000e-01,5.829999999999999766e-02,1.242500000000000028e-02
3.359375000000000000e-01,2.109375000000000000e-01,7.249999999999999500e-04,5.772499999999999853e-02
4.609375000000000000e-01,1.562500000000000000e-01,5.749999999999999903e-04,4.064999999999999863e-02
3.906250000000000000e-01,2.578125000000000000e-01,1.000000000000000048e-04,4.637499999999999956e-02
5.000000000000000000e-01,3.203125000000000000e-01,3.775000000000000144e-03,3.830000000000000071e-02
5.390625000000000000e-01,3.515625000000000000e-01,2.879999999999999921e-02,3.932499999999999885e-02
5.000000000000000000e-01,2.421875000000000000e-01,3.144999999999999879e-02,8.699999999999999400e-03
4.453125000000000000e-01,2.109375000000000000e-01,3.499999999999999964e-04,1.870000000000000134e-02
3.203125000000000000e-01,2.968750000000000000e-01,5.000000000000000240e-05,6.784999999999999365e-02
3.750000000000000000e-01,2.578125000000000000e-01,0.000000000000000000e+00,4.404999999999999888e-02
3.359375000000000000e-01,3.125000000000000000e-02,1.325000000000000006e-03,2.174999999999999850e-03
5.078125000000000000e-01,3.203125000000000000e-01,2.425000000000000072e-03,3.467499999999999749e-02
5.546875000000000000e-01,4.843750000000000000e-01,2.769999999999999893e-02,9.674999999999999573e-03
4.843750000000000000e-01,2.812500000000000000e-01,3.164999999999999758e-02,8.524999999999999592e-03
3.671875000000000000e-01,3.281250000000000000e-01,6.250000000000000130e-04,1.102500000000000008e-02
4.296875000000000000e-01,3.203125000000000000e-01,1.499999999999999869e-04,4.095000000000000029e-02
3.125000000000000000e-01,3.437500000000000000e-01,2.750000000000000166e-04,1.147500000000000082e-02
5.000000000000000000e-01,3.984375000000000000e-01,4.349999999999999700e-03,3.919999999999999873e-02
5.625000000000000000e-01,5.078125000000000000e-01,2.827500000000000152e-02,1.649999999999999991e-03
2.968750000000000000e-01,3.437500000000000000e-01,3.209999999999999659e-02,1.184999999999999942e-02
3.515625000000000000e-01,3.281250000000000000e-01,2.500000000000000120e-05,1.204999999999999995e-02
5.000000000000000000e-01,3.125000000000000000e-01,5.000000000000000240e-05,7.349999999999999763e-03
4.140625000000000000e-01,2.031250000000000000e-01,4.749999999999999990e-04,1.597499999999999962e-02
4.453125000000000000e-01,2.968750000000000000e-01,7.499999999999999343e-05,1.725000000000000144e-02
5.078125000000000000e-01,3.125000000000000000e-01,4.224999999999999589e-03,2.160000000000000114e-02
5.781250000000000000e-01,5.390625000000000000e-01,2.419999999999999929e-02,2.024999999999999890e-03
5.937500000000000000e-01,5.390625000000000000e-01,2.079999999999999905e-02,8.169999999999999485e-02
